               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.048665,          0.00067434,           0.0045131,             0.55024,             0.22371,             0.25435,             0.11694,            0.012272,           0.0021471,           0.0015806,           0.0012141,           0.0012141,           0.0012141
                 152,             0.04865,          0.00068019,           0.0045393,             0.55303,             0.22303,             0.25443,             0.11699,            0.012272,           0.0021476,           0.0015816,              0.0012,              0.0012,              0.0012
                 153,            0.048406,             0.00068,           0.0044867,             0.54948,             0.22299,             0.25446,             0.11696,             0.01227,            0.002148,           0.0015834,           0.0011858,           0.0011858,           0.0011858
                 154,            0.048521,          0.00068247,           0.0045085,             0.54651,              0.2227,             0.25446,             0.11704,            0.012272,           0.0021493,           0.0015857,           0.0011716,           0.0011716,           0.0011716
                 155,            0.048361,          0.00067252,           0.0044808,             0.54519,              0.2231,             0.25469,             0.11716,            0.012272,           0.0021486,           0.0015863,           0.0011574,           0.0011574,           0.0011574
                 156,            0.048004,          0.00066947,           0.0044506,             0.55144,             0.22309,             0.25523,             0.11737,            0.012273,           0.0021498,           0.0015869,           0.0011433,           0.0011433,           0.0011433
                 157,            0.048613,          0.00067264,           0.0044838,             0.55256,             0.22316,             0.25525,             0.11739,            0.012271,           0.0021487,           0.0015884,           0.0011291,           0.0011291,           0.0011291
                 158,            0.048533,          0.00067046,           0.0044784,             0.55138,             0.22396,             0.25517,              0.1174,            0.012269,           0.0021472,            0.001589,           0.0011149,           0.0011149,           0.0011149
                 159,             0.04834,           0.0006741,           0.0044256,             0.55301,             0.22324,              0.2553,             0.11767,             0.01227,           0.0021473,           0.0015906,           0.0011008,           0.0011008,           0.0011008
                 160,            0.048319,           0.0006743,           0.0044509,              0.5507,             0.22274,              0.2552,             0.11757,            0.012272,           0.0021479,            0.001592,           0.0010866,           0.0010866,           0.0010866
                 161,            0.048224,          0.00067637,           0.0044633,             0.55353,             0.22298,             0.25528,             0.11778,            0.012271,           0.0021495,           0.0015907,           0.0010724,           0.0010724,           0.0010724
                 162,             0.04826,           0.0006846,            0.004443,             0.55214,             0.22263,             0.25537,             0.11779,            0.012271,           0.0021493,           0.0015924,           0.0010582,           0.0010582,           0.0010582
                 163,            0.048526,          0.00067744,           0.0044907,             0.55165,             0.22275,             0.25528,             0.11786,             0.01227,           0.0021494,           0.0015944,           0.0010441,           0.0010441,           0.0010441
                 164,            0.048526,          0.00068164,           0.0044733,             0.54571,              0.2232,             0.25513,             0.11784,            0.012269,           0.0021486,           0.0015928,           0.0010299,           0.0010299,           0.0010299
                 165,            0.048236,          0.00068107,           0.0044379,             0.54674,             0.22358,             0.25534,             0.11798,            0.012269,           0.0021485,           0.0015909,           0.0010157,           0.0010157,           0.0010157
                 166,            0.048281,          0.00066755,            0.004424,             0.55461,             0.22339,             0.25567,             0.11819,            0.012268,           0.0021485,            0.001589,           0.0010015,           0.0010015,           0.0010015
                 167,            0.048403,          0.00067938,            0.004441,             0.55002,              0.2232,             0.25542,             0.11811,            0.012267,           0.0021468,           0.0015883,          0.00098737,          0.00098737,          0.00098737
                 168,            0.048576,           0.0006796,            0.004519,             0.55256,             0.22315,             0.25555,             0.11805,            0.012266,           0.0021451,           0.0015888,           0.0009732,           0.0009732,           0.0009732
                 169,            0.048394,          0.00067377,            0.004461,             0.54753,             0.22335,              0.2554,             0.11802,            0.012265,           0.0021453,           0.0015878,          0.00095903,          0.00095903,          0.00095903
                 170,            0.048105,          0.00066251,           0.0044161,             0.55219,             0.22281,              0.2555,             0.11786,            0.012265,           0.0021453,           0.0015875,          0.00094486,          0.00094486,          0.00094486
                 171,            0.048418,           0.0006731,           0.0044151,              0.5512,             0.22294,             0.25552,             0.11782,            0.012264,            0.002145,           0.0015856,          0.00093068,          0.00093068,          0.00093068
                 172,            0.048256,          0.00067035,           0.0044231,             0.55284,             0.22273,             0.25563,             0.11781,            0.012263,           0.0021439,           0.0015862,          0.00091651,          0.00091651,          0.00091651
                 173,            0.048079,          0.00067854,           0.0044063,             0.55508,             0.22297,             0.25559,             0.11814,            0.012262,           0.0021428,           0.0015879,          0.00090234,          0.00090234,          0.00090234
                 174,             0.04833,          0.00067614,            0.004428,             0.56028,             0.22247,             0.25561,              0.1181,            0.012263,            0.002144,           0.0015881,          0.00088817,          0.00088817,          0.00088817
                 175,            0.048301,          0.00066147,           0.0044046,             0.55833,             0.22304,             0.25579,             0.11801,            0.012262,           0.0021446,             0.00159,          0.00087399,          0.00087399,          0.00087399
                 176,            0.048093,          0.00067248,           0.0044276,             0.55807,             0.22287,              0.2555,             0.11783,            0.012262,           0.0021454,           0.0015922,          0.00085982,          0.00085982,          0.00085982
                 177,            0.048082,          0.00067019,           0.0043764,             0.55787,             0.22286,             0.25562,             0.11782,             0.01226,            0.002146,           0.0015934,          0.00084565,          0.00084565,          0.00084565
                 178,            0.048196,           0.0006668,           0.0044029,             0.55207,             0.22407,             0.25615,             0.11805,            0.012258,           0.0021451,           0.0015922,          0.00083148,          0.00083148,          0.00083148
                 179,            0.048247,          0.00068057,            0.004386,             0.55579,             0.22392,             0.25617,             0.11817,            0.012259,           0.0021458,           0.0015922,           0.0008173,           0.0008173,           0.0008173
                 180,            0.048107,          0.00066903,           0.0043867,             0.55511,             0.22392,             0.25607,             0.11828,            0.012258,           0.0021442,            0.001593,          0.00080313,          0.00080313,          0.00080313
                 181,            0.048108,          0.00067239,           0.0044193,             0.54936,             0.22377,             0.25602,             0.11805,            0.012258,           0.0021442,           0.0015961,          0.00078896,          0.00078896,          0.00078896
                 182,            0.047949,          0.00067946,           0.0043699,             0.54615,             0.22326,              0.2561,             0.11802,            0.012257,           0.0021439,           0.0015982,          0.00077479,          0.00077479,          0.00077479
                 183,            0.048018,          0.00067707,           0.0043388,             0.54751,             0.22341,             0.25634,             0.11811,            0.012255,           0.0021435,            0.001599,          0.00076061,          0.00076061,          0.00076061
                 184,             0.04822,          0.00067215,           0.0044055,              0.5512,             0.22321,              0.2566,             0.11826,            0.012257,           0.0021447,           0.0016009,          0.00074644,          0.00074644,          0.00074644
                 185,            0.048131,          0.00066342,           0.0043698,             0.55179,             0.22331,             0.25681,             0.11842,            0.012258,           0.0021459,           0.0016033,          0.00073227,          0.00073227,          0.00073227
                 186,            0.048108,          0.00066131,            0.004374,             0.55357,             0.22304,             0.25671,             0.11835,             0.01226,           0.0021469,           0.0016055,           0.0007181,           0.0007181,           0.0007181
                 187,            0.047935,          0.00067202,           0.0043354,             0.55318,             0.22263,             0.25654,             0.11826,            0.012261,           0.0021467,           0.0016083,          0.00070392,          0.00070392,          0.00070392
                 188,            0.048135,          0.00066852,           0.0044159,             0.55055,              0.2229,              0.2566,             0.11811,            0.012262,           0.0021475,           0.0016096,          0.00068975,          0.00068975,          0.00068975
                 189,            0.047941,           0.0006792,           0.0043597,             0.55451,             0.22276,             0.25667,             0.11816,            0.012262,           0.0021481,           0.0016093,          0.00067558,          0.00067558,          0.00067558
                 190,             0.04837,          0.00067712,           0.0044056,             0.54863,             0.22221,             0.25656,             0.11824,            0.012264,           0.0021502,           0.0016111,          0.00066141,          0.00066141,          0.00066141
                 191,            0.048095,          0.00067546,           0.0043713,             0.54904,             0.22283,             0.25678,             0.11824,            0.012264,           0.0021512,           0.0016092,          0.00064723,          0.00064723,          0.00064723
                 192,            0.047972,          0.00067636,           0.0043896,             0.54743,             0.22226,             0.25633,             0.11827,            0.012264,           0.0021518,           0.0016094,          0.00063306,          0.00063306,          0.00063306
                 193,              0.0482,          0.00068459,           0.0044084,             0.55191,             0.22224,             0.25656,             0.11834,            0.012265,           0.0021536,           0.0016114,          0.00061889,          0.00061889,          0.00061889
                 194,            0.048111,          0.00068363,           0.0043709,             0.55407,             0.22299,             0.25651,             0.11828,            0.012265,           0.0021549,           0.0016129,          0.00060472,          0.00060472,          0.00060472
                 195,             0.04813,          0.00067061,           0.0043652,             0.55347,              0.2228,             0.25668,             0.11837,            0.012268,            0.002156,           0.0016135,          0.00059054,          0.00059054,          0.00059054
                 196,            0.047862,          0.00066903,           0.0043582,             0.55483,             0.22285,             0.25658,             0.11846,            0.012269,           0.0021568,           0.0016141,          0.00057637,          0.00057637,          0.00057637
                 197,            0.047631,          0.00066945,           0.0042958,             0.54878,             0.22295,             0.25671,             0.11862,            0.012268,           0.0021579,           0.0016135,           0.0005622,           0.0005622,           0.0005622
                 198,            0.047841,          0.00067866,           0.0043729,             0.55293,             0.22321,              0.2568,             0.11876,            0.012267,           0.0021577,           0.0016105,          0.00054803,          0.00054803,          0.00054803
                 199,            0.047808,          0.00066878,           0.0043105,             0.55553,             0.22206,             0.25664,             0.11895,            0.012266,           0.0021587,             0.00161,          0.00053385,          0.00053385,          0.00053385
